citationKey,dimension,stance,kind
e8a1de4c2f1b,Infrastructural demands,negative,general
f49beac306e5,Infrastructural demands,negative,general
00c860e05574,Infrastructural demands,balanced,general
0cd301461c99,Infrastructural demands,balanced,general
0ce423384fd5,Infrastructural demands,balanced,general
0dc2e29b3cdc,Infrastructural demands,balanced,general
141b13698665,Infrastructural demands,balanced,general
1904798abdde,Infrastructural demands,balanced,general
211a1f5e8c68,Infrastructural demands,balanced,general
26b86f0f7104,Infrastructural demands,balanced,general
3610864516d6,Infrastructural demands,balanced,general
508a17977cd2,Infrastructural demands,balanced,general
5228248f6fb3,Infrastructural demands,balanced,general
6347ea09d2bd,Infrastructural demands,balanced,general
7d76dcad4fd1,Infrastructural demands,balanced,general
7e500df4fae1,Infrastructural demands,balanced,general
8a5b73028348,Infrastructural demands,balanced,general
a7d06d07e6c3,Infrastructural demands,balanced,general
a823efcedabd,Infrastructural demands,balanced,general
b2d92e326400,Infrastructural demands,balanced,general
b520d4ed8f29,Infrastructural demands,balanced,general
c644d5188019,Infrastructural demands,balanced,general
cda6f5d653f0,Infrastructural demands,balanced,general
ceb81af82ec8,Infrastructural demands,balanced,general
d03d952857ab,Infrastructural demands,balanced,general
d384c5486fec,Infrastructural demands,balanced,general
d5d70edc6cef,Infrastructural demands,balanced,general
ddb8a8742a4d,Infrastructural demands,balanced,general
e295ef4e6849,Infrastructural demands,balanced,general
e2f6a88e3abc,Infrastructural demands,balanced,general
e5136d5c95b2,Infrastructural demands,balanced,general
ea263bf4d04c,Infrastructural demands,balanced,general
ed3fec0ec1cd,Infrastructural demands,balanced,general
f32b6992dba5,Infrastructural demands,balanced,general
043684769543,Financial costs,positive,general
07c78b773a9e,Financial costs,positive,general
0ab3fcfd31cd,Financial costs,positive,general
0cd301461c99,Financial costs,positive,general
141b13698665,Financial costs,positive,general
14ebc0156334,Financial costs,positive,general
15e0a0244e47,Financial costs,positive,general
194a129d30b7,Financial costs,positive,general
21574e4309b4,Financial costs,positive,general
22edae5415fa,Financial costs,positive,general
253ecd7dc13d,Financial costs,positive,general
26b86f0f7104,Financial costs,positive,general
39421d06c383,Financial costs,positive,general
3e68f9e61c54,Financial costs,positive,general
4afc2a924102,Financial costs,positive,general
586a2b8617e4,Financial costs,positive,general
59533aad7727,Financial costs,positive,general
5b4074fce93a,Financial costs,positive,general
617a92840067,Financial costs,positive,general
64d31fb56e0d,Financial costs,positive,general
671fa968ac45,Financial costs,positive,general
6b5df424652b,Financial costs,positive,general
6d00851b6b2f,Financial costs,positive,general
6f739da64bf7,Financial costs,positive,general
6fe05a02f932,Financial costs,positive,general
74603fc07566,Financial costs,positive,general
7883c54e265c,Financial costs,positive,general
7a8d717e87c8,Financial costs,positive,general
7bda019936ec,Financial costs,positive,general
7d76dcad4fd1,Financial costs,positive,general
889c08799ba4,Financial costs,positive,general
88ef6ab637e1,Financial costs,positive,general
94eb03d655e3,Financial costs,positive,general
a3bb1eb6a59a,Financial costs,positive,general
a55c19870c66,Financial costs,positive,general
a619076b267e,Financial costs,positive,general
a7d06d07e6c3,Financial costs,positive,general
b520d4ed8f29,Financial costs,positive,general
b5784b25a496,Financial costs,positive,general
b6aa9a3abc0f,Financial costs,positive,general
b6ab3131bcdd,Financial costs,positive,general
c08be1c96b75,Financial costs,positive,general
c08f2f3d3e8b,Financial costs,positive,general
c207fd307df3,Financial costs,positive,general
c9bcbbcd10e9,Financial costs,positive,general
d05cac5388fa,Financial costs,positive,general
d485cdc6f95b,Financial costs,positive,general
d5d70edc6cef,Financial costs,positive,general
ef7005cea0a5,Financial costs,positive,general
ef74a70b4670,Financial costs,positive,general
f49beac306e5,Financial costs,positive,general
fbe51d7b5d32,Financial costs,positive,general
05e2688a7bc5,Financial costs,negative,general
211a1f5e8c68,Financial costs,negative,general
8e81837a5861,Financial costs,negative,general
901e5a28ee43,Financial costs,negative,general
c4ed68d9a886,Financial costs,negative,general
e4edbaa2c127,Financial costs,negative,general
0ce423384fd5,Financial costs,balanced,general
1904798abdde,Financial costs,balanced,general
2e6b2c0b76cd,Financial costs,balanced,general
345f15624795,Financial costs,balanced,general
40e5cd2458a7,Financial costs,balanced,general
4f765ccd9085,Financial costs,balanced,general
508a17977cd2,Financial costs,balanced,general
5228248f6fb3,Financial costs,balanced,general
6347ea09d2bd,Financial costs,balanced,general
75bba223bc94,Financial costs,balanced,general
7e500df4fae1,Financial costs,balanced,general
b2d92e326400,Financial costs,balanced,general
c644d5188019,Financial costs,balanced,general
ceb81af82ec8,Financial costs,balanced,general
cf651cb4eb97,Financial costs,balanced,general
d44a9529bdde,Financial costs,balanced,general
ddb8a8742a4d,Financial costs,balanced,general
1e84cfa9a875,Regulatory requirements,positive,general
211a1f5e8c68,Regulatory requirements,positive,general
393240c7cec2,Regulatory requirements,positive,general
8a0a26e0ad28,Regulatory requirements,positive,general
8e81837a5861,Regulatory requirements,positive,general
c08f2f3d3e8b,Regulatory requirements,positive,general
3610864516d6,Regulatory requirements,negative,general
44ce6e703d06,Regulatory requirements,negative,general
508a17977cd2,Regulatory requirements,negative,general
75bba223bc94,Regulatory requirements,negative,general
8b31cb8429dc,Regulatory requirements,negative,general
d44a9529bdde,Regulatory requirements,negative,general
ddb8a8742a4d,Regulatory requirements,negative,general
f49beac306e5,Regulatory requirements,negative,general
74bd3176c1ed,Regulatory requirements,balanced,general
9e08b543a80f,Regulatory requirements,balanced,general
8e81837a5861,Cybersecurity risks,positive,general
c9fafe5b4ef7,Cybersecurity risks,positive,general
9c5dde5cbaf5,Cybersecurity risks,negative,general
e8a1de4c2f1b,Cybersecurity risks,negative,general
ddb8a8742a4d,Cybersecurity risks,balanced,general
442a6774b300,Ethical concerns,positive,general
3610864516d6,Ethical concerns,negative,general
508a17977cd2,Ethical concerns,negative,general
75bba223bc94,Ethical concerns,negative,general
7dce1de2a158,Ethical concerns,negative,general
8a5b73028348,Ethical concerns,negative,general
8b31cb8429dc,Ethical concerns,negative,general
c08f2f3d3e8b,Ethical concerns,negative,general
d44a9529bdde,Ethical concerns,negative,general
ddb8a8742a4d,Ethical concerns,negative,general
e8a1de4c2f1b,Ethical concerns,negative,general
f49beac306e5,Ethical concerns,negative,general
15409c146949,Ethical concerns,balanced,general
